Provider State,Week Ending,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths
AK,2020-05-24,1.0,1.0,1.0,1.0,16.0,16.0,17.0,17.0,0.0,0.0,1.0,1.0,26.0,26.0,0.0,0.0
AK,2020-05-31,0.0,1.0,9.0,10.0,6.0,22.0,0.0,17.0,0.0,0.0,5.0,6.0,9.0,35.0,0.0,0.0
AK,2020-06-07,0.0,1.0,9.0,19.0,1.0,23.0,0.0,17.0,0.0,0.0,14.0,20.0,7.0,42.0,0.0,0.0
AK,2020-06-14,0.0,1.0,0.0,19.0,0.0,23.0,4.0,21.0,2.0,2.0,3.0,23.0,5.0,47.0,0.0,0.0
AK,2020-06-21,0.0,1.0,1.0,20.0,3.0,26.0,0.0,21.0,0.0,2.0,0.0,23.0,2.0,49.0,0.0,0.0
AK,2020-06-28,3.0,4.0,0.0,20.0,5.0,31.0,1.0,22.0,0.0,2.0,1.0,24.0,4.0,53.0,0.0,0.0
AK,2020-07-05,0.0,4.0,0.0,20.0,1.0,32.0,2.0,24.0,0.0,2.0,1.0,25.0,6.0,59.0,0.0,0.0
AK,2020-07-12,0.0,4.0,0.0,20.0,1.0,33.0,5.0,29.0,0.0,2.0,4.0,29.0,7.0,66.0,0.0,0.0
AK,2020-07-19,2.0,6.0,0.0,20.0,3.0,36.0,2.0,31.0,0.0,2.0,1.0,30.0,8.0,74.0,0.0,0.0
AK,2020-07-26,1.0,7.0,0.0,20.0,2.0,38.0,1.0,32.0,0.0,2.0,1.0,31.0,14.0,88.0,0.0,0.0
AK,2020-08-02,1.0,8.0,0.0,20.0,0.0,38.0,2.0,34.0,0.0,2.0,1.0,32.0,4.0,92.0,0.0,0.0
AK,2020-08-09,0.0,8.0,0.0,20.0,2.0,40.0,1.0,35.0,0.0,2.0,2.0,34.0,6.0,98.0,0.0,0.0
AK,2020-08-16,2.0,10.0,0.0,20.0,3.0,43.0,2.0,37.0,0.0,2.0,3.0,37.0,3.0,101.0,0.0,0.0
AK,2020-08-23,0.0,10.0,0.0,20.0,1.0,44.0,2.0,39.0,0.0,2.0,2.0,39.0,2.0,103.0,0.0,0.0
AK,2020-08-30,1.0,11.0,0.0,20.0,1.0,45.0,0.0,39.0,0.0,2.0,2.0,41.0,9.0,112.0,0.0,0.0
AK,2020-09-06,0.0,11.0,1.0,21.0,1.0,46.0,4.0,43.0,0.0,2.0,2.0,43.0,5.0,117.0,0.0,0.0
AK,2020-09-13,1.0,12.0,0.0,21.0,1.0,47.0,0.0,43.0,0.0,2.0,0.0,43.0,5.0,122.0,0.0,0.0
AK,2020-09-20,2.0,14.0,1.0,22.0,0.0,47.0,3.0,46.0,0.0,2.0,6.0,49.0,3.0,125.0,0.0,0.0
AK,2020-09-27,1.0,15.0,3.0,25.0,1.0,48.0,2.0,48.0,0.0,2.0,4.0,53.0,14.0,139.0,0.0,0.0
AK,2020-10-04,1.0,16.0,1.0,26.0,1.0,49.0,3.0,51.0,1.0,3.0,9.0,62.0,23.0,162.0,0.0,0.0
AK,2020-10-11,0.0,16.0,0.0,26.0,2.0,51.0,5.0,56.0,0.0,3.0,1.0,63.0,23.0,185.0,0.0,0.0
AK,2020-10-18,4.0,20.0,4.0,30.0,2.0,53.0,5.0,61.0,0.0,3.0,20.0,83.0,3.0,188.0,0.0,0.0
AK,2020-10-25,3.0,23.0,3.0,33.0,2.0,55.0,0.0,61.0,0.0,3.0,11.0,94.0,18.0,206.0,0.0,0.0
AK,2020-11-01,2.0,25.0,1.0,34.0,1.0,56.0,3.0,64.0,0.0,3.0,12.0,106.0,19.0,225.0,0.0,0.0
AL,2020-05-24,196.0,196.0,1038.0,1038.0,913.0,913.0,1230.0,1230.0,230.0,230.0,685.0,685.0,1064.0,1064.0,3.0,3.0
AL,2020-05-31,64.0,260.0,162.0,1200.0,116.0,1029.0,108.0,1338.0,31.0,261.0,128.0,813.0,129.0,1193.0,1.0,4.0
AL,2020-06-07,52.0,312.0,196.0,1396.0,76.0,1105.0,127.0,1465.0,25.0,286.0,125.0,938.0,180.0,1373.0,1.0,5.0
AL,2020-06-14,38.0,350.0,191.0,1587.0,146.0,1251.0,116.0,1581.0,27.0,313.0,117.0,1055.0,183.0,1556.0,0.0,5.0
AL,2020-06-21,41.0,391.0,298.0,1885.0,86.0,1337.0,110.0,1691.0,26.0,339.0,229.0,1284.0,140.0,1696.0,1.0,6.0
AL,2020-06-28,61.0,452.0,370.0,2255.0,97.0,1434.0,147.0,1838.0,36.0,375.0,297.0,1581.0,137.0,1833.0,0.0,6.0
AL,2020-07-05,56.0,508.0,380.0,2635.0,118.0,1552.0,132.0,1970.0,41.0,416.0,321.0,1902.0,195.0,2028.0,1.0,7.0
AL,2020-07-12,60.0,568.0,455.0,3090.0,157.0,1709.0,117.0,2087.0,42.0,458.0,405.0,2307.0,194.0,2222.0,1.0,8.0
AL,2020-07-19,60.0,628.0,521.0,3611.0,251.0,1960.0,157.0,2244.0,73.0,531.0,412.0,2719.0,247.0,2469.0,2.0,10.0
AL,2020-07-26,78.0,706.0,549.0,4160.0,182.0,2142.0,175.0,2419.0,68.0,599.0,484.0,3203.0,240.0,2709.0,2.0,12.0
AL,2020-08-02,108.0,814.0,523.0,4683.0,121.0,2263.0,171.0,2590.0,70.0,669.0,421.0,3624.0,178.0,2887.0,0.0,12.0
AL,2020-08-09,145.0,959.0,478.0,5161.0,121.0,2384.0,176.0,2766.0,79.0,748.0,405.0,4029.0,135.0,3022.0,3.0,15.0
AL,2020-08-16,112.0,1071.0,369.0,5530.0,156.0,2540.0,172.0,2938.0,71.0,819.0,369.0,4398.0,138.0,3160.0,0.0,15.0
AL,2020-08-23,115.0,1186.0,346.0,5876.0,89.0,2629.0,178.0,3116.0,68.0,887.0,318.0,4716.0,114.0,3274.0,2.0,17.0
AL,2020-08-30,94.0,1280.0,371.0,6247.0,67.0,2696.0,158.0,3274.0,50.0,937.0,257.0,4973.0,96.0,3370.0,2.0,19.0
AL,2020-09-06,78.0,1358.0,259.0,6506.0,62.0,2758.0,156.0,3430.0,50.0,987.0,254.0,5227.0,104.0,3474.0,1.0,20.0
AL,2020-09-13,46.0,1404.0,215.0,6721.0,28.0,2786.0,167.0,3597.0,60.0,1047.0,210.0,5437.0,73.0,3547.0,2.0,22.0
AL,2020-09-20,73.0,1477.0,158.0,6879.0,44.0,2830.0,135.0,3732.0,48.0,1095.0,170.0,5607.0,56.0,3603.0,1.0,23.0
AL,2020-09-27,48.0,1525.0,143.0,7022.0,51.0,2881.0,144.0,3876.0,36.0,1131.0,181.0,5788.0,67.0,3670.0,0.0,23.0
AL,2020-10-04,50.0,1575.0,104.0,7126.0,41.0,2922.0,145.0,4021.0,26.0,1157.0,151.0,5939.0,82.0,3752.0,0.0,23.0
AL,2020-10-11,48.0,1623.0,108.0,7234.0,17.0,2939.0,137.0,4158.0,37.0,1194.0,121.0,6060.0,75.0,3827.0,1.0,24.0
AL,2020-10-18,42.0,1665.0,171.0,7405.0,51.0,2990.0,131.0,4289.0,23.0,1217.0,186.0,6246.0,87.0,3914.0,2.0,26.0
AL,2020-10-25,76.0,1741.0,206.0,7611.0,46.0,3036.0,113.0,4402.0,26.0,1243.0,188.0,6434.0,75.0,3989.0,0.0,26.0
AL,2020-11-01,71.0,1812.0,268.0,7879.0,32.0,3068.0,119.0,4521.0,23.0,1266.0,214.0,6648.0,75.0,4064.0,0.0,26.0
AR,2020-05-24,43.0,43.0,322.0,322.0,507.0,507.0,744.0,744.0,44.0,44.0,184.0,184.0,325.0,325.0,0.0,0.0
AR,2020-05-31,8.0,51.0,30.0,352.0,109.0,616.0,73.0,817.0,10.0,54.0,57.0,241.0,80.0,405.0,0.0,0.0
AR,2020-06-07,14.0,65.0,108.0,460.0,106.0,722.0,64.0,881.0,7.0,61.0,68.0,309.0,71.0,476.0,0.0,0.0
AR,2020-06-14,10.0,75.0,63.0,523.0,88.0,810.0,77.0,958.0,9.0,70.0,67.0,376.0,53.0,529.0,1.0,1.0
AR,2020-06-21,8.0,83.0,88.0,611.0,143.0,953.0,97.0,1055.0,19.0,89.0,75.0,451.0,72.0,601.0,0.0,1.0
AR,2020-06-28,21.0,104.0,186.0,797.0,118.0,1071.0,101.0,1156.0,21.0,110.0,108.0,559.0,103.0,704.0,1.0,2.0
AR,2020-07-05,23.0,127.0,153.0,950.0,79.0,1150.0,83.0,1239.0,17.0,127.0,106.0,665.0,114.0,818.0,0.0,2.0
AR,2020-07-12,19.0,146.0,26.0,976.0,102.0,1252.0,79.0,1318.0,13.0,140.0,54.0,719.0,77.0,895.0,0.0,2.0
AR,2020-07-19,33.0,179.0,111.0,1087.0,82.0,1334.0,84.0,1402.0,26.0,166.0,116.0,835.0,135.0,1030.0,0.0,2.0
AR,2020-07-26,41.0,220.0,171.0,1258.0,98.0,1432.0,98.0,1500.0,26.0,192.0,153.0,988.0,105.0,1135.0,1.0,3.0
AR,2020-08-02,15.0,235.0,204.0,1462.0,96.0,1528.0,100.0,1600.0,30.0,222.0,187.0,1175.0,89.0,1224.0,2.0,5.0
AR,2020-08-09,17.0,252.0,221.0,1683.0,119.0,1647.0,107.0,1707.0,35.0,257.0,139.0,1314.0,111.0,1335.0,0.0,5.0
AR,2020-08-16,31.0,283.0,103.0,1786.0,83.0,1730.0,139.0,1846.0,70.0,327.0,157.0,1471.0,87.0,1422.0,0.0,5.0
AR,2020-08-23,39.0,322.0,189.0,1975.0,116.0,1846.0,99.0,1945.0,38.0,365.0,166.0,1637.0,73.0,1495.0,0.0,5.0
AR,2020-08-30,27.0,349.0,199.0,2174.0,123.0,1969.0,115.0,2060.0,31.0,396.0,144.0,1781.0,85.0,1580.0,0.0,5.0
AR,2020-09-06,28.0,377.0,232.0,2406.0,89.0,2058.0,113.0,2173.0,46.0,442.0,203.0,1984.0,59.0,1639.0,0.0,5.0
AR,2020-09-13,23.0,400.0,257.0,2663.0,59.0,2117.0,112.0,2285.0,45.0,487.0,215.0,2199.0,48.0,1687.0,0.0,5.0
AR,2020-09-20,28.0,428.0,312.0,2975.0,54.0,2171.0,131.0,2416.0,53.0,540.0,248.0,2447.0,77.0,1764.0,1.0,6.0
AR,2020-09-27,41.0,469.0,346.0,3321.0,54.0,2225.0,108.0,2524.0,37.0,577.0,294.0,2741.0,42.0,1806.0,1.0,7.0
AR,2020-10-04,41.0,510.0,293.0,3614.0,71.0,2296.0,119.0,2643.0,60.0,637.0,274.0,3015.0,50.0,1856.0,1.0,8.0
AR,2020-10-11,42.0,552.0,348.0,3962.0,76.0,2372.0,129.0,2772.0,55.0,692.0,268.0,3283.0,39.0,1895.0,4.0,12.0
AR,2020-10-18,61.0,613.0,397.0,4359.0,94.0,2466.0,147.0,2919.0,59.0,751.0,300.0,3583.0,60.0,1955.0,2.0,14.0
AR,2020-10-25,51.0,664.0,429.0,4788.0,125.0,2591.0,150.0,3069.0,67.0,818.0,322.0,3905.0,74.0,2029.0,0.0,14.0
AR,2020-11-01,40.0,704.0,434.0,5222.0,72.0,2663.0,141.0,3210.0,69.0,887.0,312.0,4217.0,73.0,2102.0,0.0,14.0
AZ,2020-05-24,269.0,269.0,289.0,289.0,300.0,300.0,580.0,580.0,80.0,80.0,251.0,251.0,382.0,382.0,1.0,1.0
AZ,2020-05-31,89.0,358.0,111.0,400.0,54.0,354.0,88.0,668.0,21.0,101.0,106.0,357.0,40.0,422.0,0.0,1.0
AZ,2020-06-07,107.0,465.0,226.0,626.0,73.0,427.0,125.0,793.0,49.0,150.0,114.0,471.0,85.0,507.0,0.0,1.0
AZ,2020-06-14,115.0,580.0,119.0,745.0,80.0,507.0,80.0,873.0,20.0,170.0,77.0,548.0,70.0,577.0,0.0,1.0
AZ,2020-06-21,109.0,689.0,194.0,939.0,110.0,617.0,80.0,953.0,34.0,204.0,135.0,683.0,96.0,673.0,0.0,1.0
AZ,2020-06-28,121.0,810.0,320.0,1259.0,119.0,736.0,83.0,1036.0,39.0,243.0,241.0,924.0,161.0,834.0,1.0,2.0
AZ,2020-07-05,132.0,942.0,236.0,1495.0,149.0,885.0,106.0,1142.0,42.0,285.0,269.0,1193.0,163.0,997.0,0.0,2.0
AZ,2020-07-12,159.0,1101.0,290.0,1785.0,182.0,1067.0,117.0,1259.0,59.0,344.0,223.0,1416.0,158.0,1155.0,0.0,2.0
AZ,2020-07-19,209.0,1310.0,217.0,2002.0,138.0,1205.0,113.0,1372.0,44.0,388.0,198.0,1614.0,150.0,1305.0,0.0,2.0
AZ,2020-07-26,224.0,1534.0,242.0,2244.0,122.0,1327.0,138.0,1510.0,57.0,445.0,168.0,1782.0,109.0,1414.0,0.0,2.0
AZ,2020-08-02,220.0,1754.0,143.0,2387.0,71.0,1398.0,122.0,1632.0,56.0,501.0,118.0,1900.0,92.0,1506.0,1.0,3.0
AZ,2020-08-09,160.0,1914.0,161.0,2548.0,42.0,1440.0,112.0,1744.0,46.0,547.0,93.0,1993.0,57.0,1563.0,0.0,3.0
AZ,2020-08-16,176.0,2090.0,114.0,2662.0,23.0,1463.0,81.0,1825.0,29.0,576.0,58.0,2051.0,47.0,1610.0,0.0,3.0
AZ,2020-08-23,83.0,2173.0,65.0,2727.0,35.0,1498.0,68.0,1893.0,15.0,591.0,56.0,2107.0,50.0,1660.0,1.0,4.0
AZ,2020-08-30,76.0,2249.0,43.0,2770.0,51.0,1549.0,65.0,1958.0,9.0,600.0,38.0,2145.0,38.0,1698.0,1.0,5.0
AZ,2020-09-06,53.0,2302.0,25.0,2795.0,33.0,1582.0,50.0,2008.0,7.0,607.0,42.0,2187.0,30.0,1728.0,0.0,5.0
AZ,2020-09-13,37.0,2339.0,26.0,2821.0,25.0,1607.0,36.0,2044.0,2.0,609.0,44.0,2231.0,22.0,1750.0,0.0,5.0
AZ,2020-09-20,27.0,2366.0,12.0,2833.0,14.0,1621.0,51.0,2095.0,3.0,612.0,54.0,2285.0,24.0,1774.0,0.0,5.0
AZ,2020-09-27,25.0,2391.0,16.0,2849.0,16.0,1637.0,46.0,2141.0,4.0,616.0,28.0,2313.0,33.0,1807.0,0.0,5.0
AZ,2020-10-04,33.0,2424.0,71.0,2920.0,29.0,1666.0,44.0,2185.0,3.0,619.0,38.0,2351.0,25.0,1832.0,0.0,5.0
AZ,2020-10-11,29.0,2453.0,30.0,2950.0,31.0,1697.0,41.0,2226.0,1.0,620.0,45.0,2396.0,34.0,1866.0,0.0,5.0
AZ,2020-10-18,44.0,2497.0,90.0,3040.0,24.0,1721.0,37.0,2263.0,5.0,625.0,41.0,2437.0,43.0,1909.0,0.0,5.0
AZ,2020-10-25,25.0,2522.0,34.0,3074.0,23.0,1744.0,56.0,2319.0,7.0,632.0,59.0,2496.0,39.0,1948.0,0.0,5.0
AZ,2020-11-01,53.0,2575.0,86.0,3160.0,11.0,1755.0,48.0,2367.0,4.0,636.0,81.0,2577.0,37.0,1985.0,0.0,5.0
CA,2020-05-24,2048.0,2048.0,5728.0,5728.0,5335.0,5335.0,4658.0,4658.0,1243.0,1243.0,3728.0,3728.0,3458.0,3458.0,19.0,19.0
CA,2020-05-31,597.0,2645.0,823.0,6551.0,1366.0,6701.0,932.0,5590.0,287.0,1530.0,642.0,4370.0,561.0,4019.0,12.0,31.0
CA,2020-06-07,513.0,3158.0,992.0,7543.0,1143.0,7844.0,718.0,6308.0,253.0,1783.0,698.0,5068.0,521.0,4540.0,7.0,38.0
CA,2020-06-14,664.0,3822.0,796.0,8339.0,1386.0,9230.0,652.0,6960.0,194.0,1977.0,656.0,5724.0,485.0,5025.0,5.0,43.0
CA,2020-06-21,500.0,4322.0,874.0,9213.0,1205.0,10435.0,652.0,7612.0,214.0,2191.0,738.0,6462.0,517.0,5542.0,8.0,51.0
CA,2020-06-28,544.0,4866.0,996.0,10209.0,1321.0,11756.0,546.0,8158.0,156.0,2347.0,926.0,7388.0,594.0,6136.0,2.0,53.0
CA,2020-07-05,518.0,5384.0,1108.0,11317.0,1576.0,13332.0,443.0,8601.0,113.0,2460.0,986.0,8374.0,582.0,6718.0,4.0,57.0
CA,2020-07-12,589.0,5973.0,1020.0,12337.0,1481.0,14813.0,599.0,9200.0,180.0,2640.0,1036.0,9410.0,844.0,7562.0,5.0,62.0
CA,2020-07-19,647.0,6620.0,1340.0,13677.0,1510.0,16323.0,584.0,9784.0,184.0,2824.0,1351.0,10761.0,907.0,8469.0,2.0,64.0
CA,2020-07-26,761.0,7381.0,1595.0,15272.0,1375.0,17698.0,568.0,10352.0,190.0,3014.0,1299.0,12060.0,658.0,9127.0,5.0,69.0
CA,2020-08-02,744.0,8125.0,1468.0,16740.0,1311.0,19009.0,555.0,10907.0,203.0,3217.0,1300.0,13360.0,555.0,9682.0,1.0,70.0
CA,2020-08-09,696.0,8821.0,1193.0,17933.0,1262.0,20271.0,484.0,11391.0,185.0,3402.0,920.0,14280.0,451.0,10133.0,9.0,79.0
CA,2020-08-16,735.0,9556.0,1397.0,19330.0,1510.0,21781.0,520.0,11911.0,188.0,3590.0,986.0,15266.0,438.0,10571.0,3.0,82.0
CA,2020-08-23,675.0,10231.0,972.0,20302.0,1236.0,23017.0,551.0,12462.0,205.0,3795.0,862.0,16128.0,333.0,10904.0,1.0,83.0
CA,2020-08-30,547.0,10778.0,742.0,21044.0,927.0,23944.0,480.0,12942.0,150.0,3945.0,652.0,16780.0,283.0,11187.0,3.0,86.0
CA,2020-09-06,493.0,11271.0,608.0,21652.0,892.0,24836.0,425.0,13367.0,126.0,4071.0,523.0,17303.0,211.0,11398.0,2.0,88.0
CA,2020-09-13,383.0,11654.0,459.0,22111.0,671.0,25507.0,439.0,13806.0,96.0,4167.0,378.0,17681.0,192.0,11590.0,3.0,91.0
CA,2020-09-20,354.0,12008.0,419.0,22530.0,755.0,26262.0,370.0,14176.0,79.0,4246.0,420.0,18101.0,250.0,11840.0,3.0,94.0
CA,2020-09-27,310.0,12318.0,444.0,22974.0,612.0,26874.0,364.0,14540.0,73.0,4319.0,415.0,18516.0,233.0,12073.0,1.0,95.0
CA,2020-10-04,361.0,12679.0,343.0,23317.0,755.0,27629.0,340.0,14880.0,82.0,4401.0,397.0,18913.0,262.0,12335.0,2.0,97.0
CA,2020-10-11,305.0,12984.0,241.0,23558.0,769.0,28398.0,315.0,15195.0,55.0,4456.0,316.0,19229.0,267.0,12602.0,1.0,98.0
CA,2020-10-18,269.0,13253.0,401.0,23959.0,755.0,29153.0,349.0,15544.0,57.0,4513.0,309.0,19538.0,250.0,12852.0,0.0,98.0
CA,2020-10-25,278.0,13531.0,329.0,24288.0,813.0,29966.0,323.0,15867.0,65.0,4578.0,361.0,19899.0,218.0,13070.0,2.0,100.0
CA,2020-11-01,102.0,13633.0,120.0,24408.0,278.0,30244.0,147.0,16014.0,31.0,4609.0,88.0,19987.0,86.0,13156.0,0.0,100.0
CO,2020-05-24,252.0,252.0,846.0,846.0,607.0,607.0,989.0,989.0,331.0,331.0,692.0,692.0,591.0,591.0,3.0,3.0
CO,2020-05-31,84.0,336.0,95.0,941.0,104.0,711.0,93.0,1082.0,22.0,353.0,77.0,769.0,73.0,664.0,0.0,3.0
CO,2020-06-07,43.0,379.0,77.0,1018.0,67.0,778.0,125.0,1207.0,37.0,390.0,52.0,821.0,65.0,729.0,1.0,4.0
CO,2020-06-14,50.0,429.0,57.0,1075.0,51.0,829.0,105.0,1312.0,32.0,422.0,38.0,859.0,55.0,784.0,1.0,5.0
CO,2020-06-21,23.0,452.0,39.0,1114.0,37.0,866.0,102.0,1414.0,23.0,445.0,23.0,882.0,33.0,817.0,0.0,5.0
CO,2020-06-28,27.0,479.0,34.0,1148.0,36.0,902.0,82.0,1496.0,12.0,457.0,27.0,909.0,42.0,859.0,0.0,5.0
CO,2020-07-05,42.0,521.0,33.0,1181.0,26.0,928.0,86.0,1582.0,11.0,468.0,27.0,936.0,37.0,896.0,0.0,5.0
CO,2020-07-12,15.0,536.0,15.0,1196.0,26.0,954.0,72.0,1654.0,10.0,478.0,34.0,970.0,45.0,941.0,0.0,5.0
CO,2020-07-19,20.0,556.0,14.0,1210.0,15.0,969.0,75.0,1729.0,3.0,481.0,47.0,1017.0,51.0,992.0,0.0,5.0
CO,2020-07-26,21.0,577.0,38.0,1248.0,27.0,996.0,76.0,1805.0,9.0,490.0,64.0,1081.0,41.0,1033.0,0.0,5.0
CO,2020-08-02,15.0,592.0,15.0,1263.0,18.0,1014.0,76.0,1881.0,6.0,496.0,43.0,1124.0,37.0,1070.0,0.0,5.0
CO,2020-08-09,28.0,620.0,34.0,1297.0,25.0,1039.0,92.0,1973.0,10.0,506.0,29.0,1153.0,38.0,1108.0,0.0,5.0
CO,2020-08-16,10.0,630.0,32.0,1329.0,25.0,1064.0,78.0,2051.0,7.0,513.0,33.0,1186.0,35.0,1143.0,0.0,5.0
CO,2020-08-23,21.0,651.0,66.0,1395.0,23.0,1087.0,89.0,2140.0,7.0,520.0,32.0,1218.0,42.0,1185.0,0.0,5.0
CO,2020-08-30,22.0,673.0,39.0,1434.0,18.0,1105.0,82.0,2222.0,9.0,529.0,30.0,1248.0,29.0,1214.0,0.0,5.0
CO,2020-09-06,11.0,684.0,45.0,1479.0,24.0,1129.0,69.0,2291.0,11.0,540.0,44.0,1292.0,35.0,1249.0,0.0,5.0
CO,2020-09-13,14.0,698.0,19.0,1498.0,15.0,1144.0,70.0,2361.0,2.0,542.0,26.0,1318.0,52.0,1301.0,0.0,5.0
CO,2020-09-20,13.0,711.0,25.0,1523.0,23.0,1167.0,66.0,2427.0,2.0,544.0,32.0,1350.0,37.0,1338.0,0.0,5.0
CO,2020-09-27,20.0,731.0,34.0,1557.0,21.0,1188.0,77.0,2504.0,3.0,547.0,38.0,1388.0,34.0,1372.0,0.0,5.0
CO,2020-10-04,18.0,749.0,37.0,1594.0,20.0,1208.0,77.0,2581.0,3.0,550.0,52.0,1440.0,49.0,1421.0,1.0,6.0
CO,2020-10-11,9.0,758.0,68.0,1662.0,16.0,1224.0,88.0,2669.0,7.0,557.0,64.0,1504.0,38.0,1459.0,0.0,6.0
CO,2020-10-18,20.0,778.0,39.0,1701.0,18.0,1242.0,74.0,2743.0,6.0,563.0,82.0,1586.0,55.0,1514.0,0.0,6.0
CO,2020-10-25,30.0,808.0,242.0,1943.0,105.0,1347.0,102.0,2845.0,17.0,580.0,170.0,1756.0,63.0,1577.0,0.0,6.0
CO,2020-11-01,36.0,844.0,378.0,2321.0,95.0,1442.0,112.0,2957.0,28.0,608.0,190.0,1946.0,70.0,1647.0,1.0,7.0
CT,2020-05-24,1271.0,1271.0,5405.0,5405.0,2155.0,2155.0,2753.0,2753.0,1489.0,1489.0,2230.0,2230.0,1001.0,1001.0,8.0,8.0
CT,2020-05-31,207.0,1478.0,372.0,5777.0,131.0,2286.0,284.0,3037.0,138.0,1627.0,190.0,2420.0,112.0,1113.0,2.0,10.0
CT,2020-06-07,140.0,1618.0,223.0,6000.0,102.0,2388.0,218.0,3255.0,77.0,1704.0,164.0,2584.0,87.0,1200.0,1.0,11.0
CT,2020-06-14,115.0,1733.0,105.0,6105.0,58.0,2446.0,176.0,3431.0,48.0,1752.0,109.0,2693.0,36.0,1236.0,0.0,11.0
CT,2020-06-21,131.0,1864.0,72.0,6177.0,63.0,2509.0,157.0,3588.0,31.0,1783.0,78.0,2771.0,25.0,1261.0,0.0,11.0
CT,2020-06-28,114.0,1978.0,45.0,6222.0,71.0,2580.0,143.0,3731.0,23.0,1806.0,52.0,2823.0,27.0,1288.0,0.0,11.0
CT,2020-07-05,100.0,2078.0,34.0,6256.0,22.0,2602.0,79.0,3810.0,5.0,1811.0,38.0,2861.0,14.0,1302.0,1.0,12.0
CT,2020-07-12,74.0,2152.0,31.0,6287.0,28.0,2630.0,87.0,3897.0,12.0,1823.0,51.0,2912.0,14.0,1316.0,1.0,13.0
CT,2020-07-19,67.0,2219.0,28.0,6315.0,12.0,2642.0,79.0,3976.0,3.0,1826.0,36.0,2948.0,10.0,1326.0,0.0,13.0
CT,2020-07-26,51.0,2270.0,18.0,6333.0,17.0,2659.0,96.0,4072.0,4.0,1830.0,27.0,2975.0,11.0,1337.0,0.0,13.0
CT,2020-08-02,33.0,2303.0,7.0,6340.0,13.0,2672.0,92.0,4164.0,3.0,1833.0,12.0,2987.0,14.0,1351.0,0.0,13.0
CT,2020-08-09,43.0,2346.0,6.0,6346.0,11.0,2683.0,80.0,4244.0,2.0,1835.0,19.0,3006.0,11.0,1362.0,0.0,13.0
CT,2020-08-16,39.0,2385.0,5.0,6351.0,15.0,2698.0,97.0,4341.0,5.0,1840.0,11.0,3017.0,9.0,1371.0,0.0,13.0
CT,2020-08-23,39.0,2424.0,5.0,6356.0,22.0,2720.0,86.0,4427.0,2.0,1842.0,10.0,3027.0,7.0,1378.0,0.0,13.0
CT,2020-08-30,36.0,2460.0,2.0,6358.0,8.0,2728.0,84.0,4511.0,2.0,1844.0,10.0,3037.0,8.0,1386.0,0.0,13.0
CT,2020-09-06,30.0,2490.0,7.0,6365.0,7.0,2735.0,77.0,4588.0,1.0,1845.0,6.0,3043.0,9.0,1395.0,0.0,13.0
CT,2020-09-13,25.0,2515.0,11.0,6376.0,32.0,2767.0,107.0,4695.0,3.0,1848.0,10.0,3053.0,11.0,1406.0,0.0,13.0
CT,2020-09-20,33.0,2548.0,11.0,6387.0,10.0,2777.0,84.0,4779.0,0.0,1848.0,33.0,3086.0,18.0,1424.0,0.0,13.0
CT,2020-09-27,49.0,2597.0,26.0,6413.0,25.0,2802.0,110.0,4889.0,0.0,1848.0,25.0,3111.0,16.0,1440.0,0.0,13.0
CT,2020-10-04,50.0,2647.0,53.0,6466.0,10.0,2812.0,81.0,4970.0,5.0,1853.0,39.0,3150.0,15.0,1455.0,0.0,13.0
CT,2020-10-11,38.0,2685.0,25.0,6491.0,11.0,2823.0,89.0,5059.0,5.0,1858.0,47.0,3197.0,23.0,1478.0,0.0,13.0
CT,2020-10-18,47.0,2732.0,91.0,6582.0,14.0,2837.0,89.0,5148.0,6.0,1864.0,119.0,3316.0,19.0,1497.0,0.0,13.0
CT,2020-10-25,67.0,2799.0,80.0,6662.0,15.0,2852.0,122.0,5270.0,15.0,1879.0,144.0,3460.0,35.0,1532.0,0.0,13.0
CT,2020-11-01,64.0,2863.0,84.0,6746.0,21.0,2873.0,93.0,5363.0,19.0,1898.0,89.0,3549.0,42.0,1574.0,1.0,14.0
DC,2020-05-24,120.0,120.0,342.0,342.0,238.0,238.0,152.0,152.0,77.0,77.0,193.0,193.0,75.0,75.0,6.0,6.0
DC,2020-05-31,36.0,156.0,88.0,430.0,13.0,251.0,16.0,168.0,4.0,81.0,25.0,218.0,3.0,78.0,0.0,6.0
DC,2020-06-07,19.0,175.0,9.0,439.0,4.0,255.0,7.0,175.0,1.0,82.0,6.0,224.0,1.0,79.0,0.0,6.0
DC,2020-06-14,26.0,201.0,28.0,467.0,5.0,260.0,14.0,189.0,2.0,84.0,11.0,235.0,1.0,80.0,0.0,6.0
DC,2020-06-21,19.0,220.0,1.0,468.0,4.0,264.0,10.0,199.0,7.0,91.0,4.0,239.0,1.0,81.0,0.0,6.0
DC,2020-06-28,13.0,233.0,0.0,468.0,3.0,267.0,6.0,205.0,1.0,92.0,4.0,243.0,3.0,84.0,0.0,6.0
